Бренд,Код товара,Наименование товара,Категория1,Категория2,Категория3,Категория4,Сегмент,Цена закупки товара,letu.ru,iledebeaute.ru,rivegauche.ru,Ozon,Wildberries,MagnitMarket,Megamarket,lamoda.ru,tsum.ru,visagehall.ru,Наценка,Уровень_правила,Цена_до_скидки,Мин_цена_конкурента,Кто_минимум,Цена_мин_маржа10,Цель_цена_минимум_рынка,Можно_быть_минимумом_с_маржой10,Рекоменд_цена,Рекоменд_скидка
Clarins,14038900011,Clarins Блеск д/губ EMBELLISSEUR LEVRES 16 12мл,Макияж,Губы,Блеск для губ,,Люкс,743,,,1278.0,1321.0,,,,,,1344.0,0.92,brand_cat3,1426.56,1278.0,rivegauche.ru,825.5555555555555,1277.0,True,1277.0,0.1048396141767608
Clarins,19000181015,CLARINS Концентрат д/лица Cure Eclat 8мл,Уход,Уход за лицом,Специальный уход,,Люкс,2678,,4607.0,4839.0,,,,,4607.0,5616.0,4773.0,1.25,brand_cat3,6025.5,4607.0,iledebeaute.ru,2975.5555555555557,4606.0,True,4606.0,0.2355821093685171
Clarins,19000194318,"CLARINS Рефил помады д/губ Joli rouge Retail reno 759S 3,5гр",Макияж,Губы,Помада для губ,,Люкс,1073,,1916.0,1846.0,,,,,1869.0,,,1.03,brand,2178.19,1846.0,rivegauche.ru,1192.2222222222222,1845.0,True,1845.0,0.15296645379879625
Clarins,19000141137,Clarins Масло д/бритья и ухода за бородой MEN 30мл,Уход,Бритье_мужское,Для бритья,Масло для бритья,Люкс,2249,,4001.0,3908.0,3877.0,,,,4032.0,4599.0,4064.0,1.03,brand,4565.47,3877.0,Ozon,2498.8888888888887,3876.0,True,3876.0,0.15101840555298807
Vivienne Sabo,19000441676,Vivienne Sabo Консилер д/лица Coverture Плотное покрытие 03 5мл,Макияж,Лицо,Корректор/консилер,,Массмаркет,234,,349.0,316.0,,378.0,,,394.0,,,0.6,brand_cat3,374.40000000000003,316.0,rivegauche.ru,260.0,315.0,True,315.0,0.15865384615384626
Clarins,19000459513,CLARINS Набор д/лица Double serum 50мл+2*15мл+5мл,Уход,Наборы_уход,Подарочные наборы_уход,,Люкс,4253,,,7336.0,,,,,,,,0.97,brand_cat2,8378.41,7336.0,rivegauche.ru,4725.555555555556,7335.0,True,7335.0,0.124535562236749
Clarins,19000194320,"CLARINS Рефил помады д/губ Joli rouge Retail reno 778 3,5гр",Макияж,Губы,Помада для губ,,Люкс,1746,,3061.0,3014.0,,,,,,,,1.03,brand,3544.3800000000006,3014.0,rivegauche.ru,1940.0,3013.0,True,3013.0,0.14992184810883724
Clarins,19000194296,"CLARINS Помада д/губ Joli rouge Retail reno 769 3,5гр",Макияж,Губы,Помада для губ,,Люкс,2661,,4669.0,4704.0,4600.0,,,,4704.0,,4739.0,1.03,brand,5401.830000000001,4600.0,Ozon,2956.6666666666665,4599.0,True,4599.0,0.14862185592660282
Vivienne Sabo,3232400002,"Vivienne Sabo Карандаш д/глаз гелевый Virtuose 602 1,5гр",Макияж,Глаза,Карандаш для глаз,,Массмаркет,177,271.0,269.0,261.0,194.0,185.0,177.0,309.0,188.0,,,0.85,brand_cat3,327.45,177.0,MagnitMarket,196.66666666666666,176.0,False,196.66666666666666,0.3993993993993994
Vivienne Sabo,3232400004,"Vivienne Sabo Карандаш д/глаз гелевый Virtuose 604 1,5гр",Макияж,Глаза,Карандаш для глаз,,Массмаркет,155,209.0,227.0,229.0,175.0,160.0,150.0,260.0,,,,0.85,brand_cat3,286.75,150.0,MagnitMarket,172.22222222222223,149.0,False,172.22222222222223,0.3993993993993994
Vivienne Sabo,19000008984,"Vivienne Sabo Подводка д/глаз Cabaret Premiere 02 0,5мл",Макияж,Глаза,Подводки,Маркеры,Массмаркет,288,434.0,415.0,428.0,400.0,407.0,390.0,,471.0,,415.0,0.59,brand,457.91999999999996,390.0,MagnitMarket,320.0,389.0,True,389.0,0.1505066387141858
Vivienne Sabo,19000140952,"Vivienne Sabo Карандаш д/губ Le grand Volume 06 1,35гр",Макияж,Губы,Карандаш для губ,,Массмаркет,219,296.0,329.0,318.0,170.0,310.0,296.0,,341.0,,,0.77,brand_cat3,387.63,170.0,Ozon,243.33333333333331,169.0,False,243.33333333333331,0.37225360954174513
Vivienne Sabo,19760304887,"Vivienne Sabo Карандаш д/губ Le grand Volume 01 1,35гр",Макияж,Губы,Карандаш для губ,,Массмаркет,328,477.0,483.0,466.0,292.0,246.0,494.0,573.0,499.0,,,0.77,brand_cat3,580.5600000000001,246.0,Wildberries,364.44444444444446,245.0,False,364.44444444444446,0.37225360954174513
Vivienne Sabo,19760304889,"Vivienne Sabo Карандаш д/губ Le grand Volume 03 1,35гр",Макияж,Губы,Карандаш для губ,,Массмаркет,262,373.0,378.0,351.0,238.0,394.0,362.0,461.0,420.0,,,0.77,brand_cat3,463.74,238.0,Ozon,291.1111111111111,237.0,False,291.1111111111111,0.37225360954174525
Vivienne Sabo,19000279804,Vivienne Sabo Тональный крем д/лица Coverture 03 30гр,Макияж,Лицо,Тональные основы,Компактные средства,Массмаркет,658,952.0,936.0,990.0,538.0,961.0,990.0,,725.0,,,0.59,brand,1046.2199999999998,538.0,Ozon,731.1111111111111,537.0,False,731.1111111111111,0.30118798043326334
Vivienne Sabo,19000005908,"Vivienne Sabo Консилер д/лица Retouche 04 3,5мл",Макияж,Лицо,Корректор/консилер,,Массмаркет,428,627.0,615.0,622.0,370.0,640.0,644.0,683.0,487.0,,638.0,0.6,brand_cat3,684.8000000000001,370.0,Ozon,475.55555555555554,369.0,False,475.55555555555554,0.3055555555555557
Clarins,19000258581,Clarins Крем д/лица увлажняющий Оттеночный My Clarins 50мл,Уход,Уход за лицом,Основной уход,Крем для лица,Люкс,1914,,3459.0,3334.0,,,,,,,3310.0,1.03,brand,3885.4200000000005,3310.0,visagehall.ru,2126.6666666666665,3309.0,True,3309.0,0.14835461803357175
Vivienne Sabo,19000020998,"Vivienne Sabo Маркер д/бровей Superb 01 0,7мл",Макияж,Брови,Маркеры для бровей,,Массмаркет,391,586.0,561.0,581.0,325.0,417.0,417.0,,406.0,,553.0,0.65,brand_cat3,645.15,325.0,Ozon,434.44444444444446,324.0,False,434.44444444444446,0.32659932659932656
Clarins,19000299777,"CLARINS Тени д/век Четырехцветные 10 4,2гр",Макияж,Глаза,Палетки_глаза,,Люкс,1613,,,3153.0,,,,,,,2790.0,1.03,brand,3274.3900000000003,2790.0,visagehall.ru,1792.2222222222222,2789.0,True,2789.0,0.14823829782035747
Vivienne Sabo,19000001311,Vivienne Sabo Масло д/губ Dessert a levres 05 3мл,Макияж,Губы,Масло для губ_макияж,,Массмаркет,470,679.0,695.0,674.0,399.0,714.0,702.0,,,,706.0,0.59,brand,747.3,399.0,Ozon,522.2222222222222,398.0,False,522.2222222222222,0.30118798043326345
Vivienne Sabo,19000205232,"Vivienne Sabo Масло д/губ Sirop de Fruits 02 3,5мл",Макияж,Губы,Масло для губ_макияж,,Массмаркет,187,280.0,,281.0,154.0,202.0,,254.0,302.0,,,0.59,brand,297.33,154.0,Ozon,207.77777777777777,153.0,False,207.77777777777777,0.30118798043326345
Vivienne Sabo,19000023597,Vivienne Sabo Палетка румян д/лица Naturel 01 6гр,Макияж,Лицо,Палетки_лицо,,Массмаркет,201,288.0,297.0,287.0,200.0,228.0,278.0,,226.0,,,0.56,brand_cat3,313.56,200.0,Ozon,223.33333333333331,199.0,False,223.33333333333331,0.28774928774928776
Vivienne Sabo,19000023598,Vivienne Sabo Палетка румян д/лица Naturel 02 6гр,Макияж,Лицо,Палетки_лицо,,Массмаркет,235,361.0,359.0,328.0,194.0,341.0,339.0,165.0,258.0,,,0.56,brand_cat3,366.6,165.0,Megamarket,261.1111111111111,164.0,False,261.1111111111111,0.2877492877492879
Vivienne Sabo,19000279806,Vivienne Sabo Плампер д/губ Le grand Volume 01 3мл,Макияж,Губы,Плампер для губ,,Массмаркет,269,375.0,387.0,372.0,226.0,304.0,265.0,,,,,0.59,brand,427.71,226.0,Ozon,298.88888888888886,225.0,False,298.88888888888886,0.30118798043326345
Vivienne Sabo,19000279808,Vivienne Sabo Плампер д/губ Le grand Volume 03 3мл,Макияж,Губы,Плампер для губ,,Массмаркет,195,268.0,292.0,294.0,160.0,218.0,212.0,,,,,0.59,brand,310.04999999999995,160.0,Ozon,216.66666666666666,159.0,False,216.66666666666666,0.30118798043326334
Vivienne Sabo,19000023584,Vivienne Sabo Помада д/губ Nude Createur 09 4гр,Макияж,Губы,Помада для губ,,Массмаркет,179,275.0,269.0,257.0,144.0,212.0,258.0,,245.0,,258.0,0.59,brand,284.60999999999996,144.0,Ozon,198.88888888888889,143.0,False,198.88888888888889,0.30118798043326334
Clarins,19000141160,Clarins Праймер д/ресниц SOS Caramel 8мл,Макияж,Глаза,Тушь для ресниц,База под тушь,Люкс,1284,,2320.0,2221.0,2254.0,,,,2254.0,2574.0,2254.0,1.03,brand,2606.5200000000004,2221.0,rivegauche.ru,1426.6666666666667,2220.0,True,2220.0,0.14828967358777234
Vivienne Sabo,19000093398,Vivienne Sabo Помада-бальзам д/губ Fantaisie 05 4гр,Макияж,Губы,Помада для губ,Помада увлажняющая,Массмаркет,445,657.0,657.0,652.0,374.0,518.0,468.0,,501.0,,646.0,0.59,brand,707.55,374.0,Ozon,494.44444444444446,373.0,False,494.44444444444446,0.30118798043326334
Vivienne Sabo,19000312963,"Vivienne Sabo Румяна д/лица матовые Macaron 03 4,1гр",Макияж,Глаза,Тени для век,Прессованные тени,Массмаркет,336,516.0,489.0,474.0,332.0,373.0,,,,,,0.59,brand,534.24,332.0,Ozon,373.3333333333333,331.0,False,373.3333333333333,0.30118798043326345
Vivienne Sabo,19000447587,"Vivienne Sabo Карандаш д/бровей Powder Veluxe 01 1,2гр",Макияж,Брови,Карандаш для бровей,,Массмаркет,436,,641.0,646.0,591.0,685.0,,,,,,0.95,brand_cat3,850.1999999999999,591.0,Ozon,484.44444444444446,590.0,True,590.0,0.3060456363208657
Vivienne Sabo,19000398451,"Vivienne Sabo Тени д/век Hypnostique 02 0,6гр",Макияж,Глаза,Тени для век,,Массмаркет,305,445.0,439.0,453.0,296.0,359.0,,,,,,0.59,brand,484.94999999999993,296.0,Ozon,338.88888888888886,295.0,False,338.88888888888886,0.30118798043326345
Clarins,15020100062,Кларанс Крем д/рук омолаживающий 100мл,Уход,Уход за руками,Крем для рук,,Люкс,1896,,3284.0,3379.0,3355.0,,,,3403.0,4032.0,3379.0,0.85,brand_cat3,3507.6000000000004,3284.0,iledebeaute.ru,2106.6666666666665,3283.0,True,3283.0,0.06403238681719703
Vivienne Sabo,19000398454,"Vivienne Sabo Тени д/век Hypnostique 05 0,6гр",Макияж,Глаза,Тени для век,,Массмаркет,211,325.0,302.0,306.0,190.0,368.0,,,,,,0.59,brand,335.48999999999995,190.0,Ozon,234.44444444444443,189.0,False,234.44444444444443,0.30118798043326345
Vivienne Sabo,3216800002,Vivienne Sabo Тушь д/ресниц Cabaret Artistic volume 02 9мл,Макияж,Глаза,Тушь для ресниц,Тушь,Массмаркет,473,695.0,669.0,712.0,461.0,696.0,696.0,872.0,787.0,,604.0,0.41,brand_cat3,666.93,461.0,Ozon,525.5555555555555,460.0,False,525.5555555555555,0.21197793538219067
Vivienne Sabo,3216800006,Vivienne Sabo Тушь д/ресниц Cabaret Premiere 05 9мл,Макияж,Глаза,Тушь для ресниц,Тушь,Массмаркет,272,409.0,383.0,394.0,245.0,194.0,388.0,509.0,430.0,,325.0,0.41,brand_cat3,383.52,194.0,Wildberries,302.22222222222223,193.0,False,302.22222222222223,0.21197793538219067
Clarins,19000412438,CLARINS Фиксатор д/макияжа 50мл,Макияж,Лицо,Фиксаторы макияжа,,Люкс,1117,,,,,,,,,,1935.0,0.85,brand_cat3,2066.4500000000003,1935.0,visagehall.ru,1241.111111111111,1934.0,True,1934.0,0.06409542935952972
Vivienne Sabo,19000140951,"Vivienne Sabo Карандаш д/губ Jolies levres 302 1,4гр",Макияж,Губы,Карандаш для губ,,Массмаркет,129,118.0,59.0,123.0,156.0,134.0,179.0,153.0,148.0,,,0.77,brand_cat3,228.33,59.0,iledebeaute.ru,143.33333333333334,58.0,False,143.33333333333334,0.37225360954174513
Vivienne Sabo,19000340767,"Vivienne Sabo Тени-стик д/век Arcane du destin 02 0,9гр",Макияж,Глаза,Тени для век,Тени в карандаше-стике,Массмаркет,540,516.0,274.0,464.0,,,,,,,,0.59,brand,858.5999999999999,274.0,iledebeaute.ru,600.0,273.0,False,600.0,0.30118798043326334
Vivienne Sabo,19000340769,"Vivienne Sabo Тени-стик д/век Arcane du destin 04 0,9гр",Макияж,Глаза,Тени для век,Тени в карандаше-стике,Массмаркет,281,256.0,127.0,244.0,,,,,,,,0.59,brand,446.78999999999996,127.0,iledebeaute.ru,312.22222222222223,126.0,False,312.22222222222223,0.30118798043326334
Clarins,14036200011,Clarins Крем д/лица тональный с легким покрытием Skin Illusion SPF15 30мл тон 106,Макияж,Лицо,Тональные основы,Жидкие тональные основы,Люкс,3819,,6854.0,6616.0,6806.0,,,,6759.0,7784.0,6759.0,1.03,brand,7752.570000000001,6616.0,rivegauche.ru,4243.333333333333,6615.0,True,6615.0,0.14673456673077456
Vivienne Sabo,3234800002,Vivienne Sabo Тональный крем д/лица Cabaret Premiere 02 25мл,Макияж,Лицо,Тональные основы,Жидкие тональные основы,Массмаркет,302,283.0,,,,,,,,,,0.59,brand,480.17999999999995,283.0,letu.ru,335.55555555555554,282.0,False,335.55555555555554,0.30118798043326345
Vivienne Sabo,3234800005,Vivienne Sabo Тональный крем д/лица Cabaret Premiere 05 25мл,Макияж,Лицо,Тональные основы,Жидкие тональные основы,Массмаркет,364,361.0,,,,,,,,,,0.59,brand,578.76,361.0,letu.ru,404.44444444444446,360.0,False,404.44444444444446,0.30118798043326345
Clarins,19000194301,"CLARINS Помада д/губ Joli rouge Retail reno 777 3,5гр",Макияж,Губы,Помада для губ,,Люкс,2892,,5018.0,5053.0,5227.0,,,,,,5088.0,1.03,brand,5870.760000000001,5018.0,iledebeaute.ru,3213.333333333333,5017.0,True,5017.0,0.14542580517684267
Clarins,19000283293,"Clarins Рефил помады д/губ Joli Rouge 788 3,5гр",Макияж,Губы,Помада для губ,,Люкс,1668,,,2897.0,,,,,2944.0,,,1.03,brand,3386.0400000000004,2897.0,rivegauche.ru,1853.3333333333333,2896.0,True,2896.0,0.1447236299630248
Vivienne Sabo,3233100001,"Vivienne Sabo Карандаш д/глаз Merci 301 1,4гр",Макияж,Глаза,Карандаш для глаз,,Массмаркет,81,80.0,,,,,,,,,,0.85,brand_cat3,149.85,80.0,letu.ru,90.0,79.0,False,90.0,0.3993993993993994
Vivienne Sabo,3216800005,Vivienne Sabo Тушь д/ресниц водостойкая Cabaret Premiere 01 9мл,Макияж,Глаза,Тушь для ресниц,Тушь,Массмаркет,269,371.0,388.0,378.0,393.0,389.0,,,412.0,,366.0,0.41,brand_cat3,379.28999999999996,366.0,visagehall.ru,298.88888888888886,365.0,True,365.0,0.037675657148883324
Vivienne Sabo,19000140950,"Vivienne Sabo Карандаш д/губ Jolies levres 301 1,4гр",Макияж,Губы,Карандаш для губ,,Массмаркет,177,190.0,77.0,171.0,191.0,196.0,244.0,,196.0,,,0.77,brand_cat3,313.29,77.0,iledebeaute.ru,196.66666666666666,76.0,False,196.66666666666666,0.37225360954174525
Vivienne Sabo,19000005958,Vivienne Sabo Пудра д/лица компактная Teinte Absolute matte 03 4гр,Макияж,Лицо,Пудра_лицо,Компактная пудра,Массмаркет,506,462.0,248.0,,,,,,,,,0.59,brand,804.54,248.0,iledebeaute.ru,562.2222222222222,247.0,False,562.2222222222222,0.30118798043326345
Clarins,19000399418,"CLARINS Рефил помады д/губ Joli Rouge 705V 3,5гр",Макияж,Губы,Помада для губ,Помада матовая,Люкс,1034,,,1799.0,,,,,,,,1.03,brand,2099.0200000000004,1799.0,rivegauche.ru,1148.888888888889,1798.0,True,1798.0,0.14340978170765417
Vivienne Sabo,19000199783,Vivienne Sabo Консилер д/лица С-energie 03 6мл,Макияж,Лицо,Корректор/консилер,,Массмаркет,176,153.0,64.0,155.0,83.0,245.0,265.0,152.0,235.0,,,0.6,brand_cat3,281.6,64.0,iledebeaute.ru,195.55555555555554,63.0,False,195.55555555555554,0.3055555555555557
Vivienne Sabo,19000088425,Vivienne Sabo Румяна д/лица Souffle a la rose 02 9мл,Макияж,Лицо,Румяна,Кремовые румяна,Массмаркет,542,558.0,262.0,478.0,,,442.0,923.0,867.0,,,0.59,brand,861.78,262.0,iledebeaute.ru,602.2222222222222,261.0,False,602.2222222222222,0.30118798043326345
Vivienne Sabo,19000215148,"Vivienne Sabo Тени д/век жидкие Nocturne 01 5,5мл",Макияж,Глаза,Тени для век,Кремовые/жидкие тени,Массмаркет,297,,,263.0,,,,,,,,0.59,brand,472.22999999999996,263.0,rivegauche.ru,330.0,262.0,False,330.0,0.30118798043326345
Vivienne Sabo,19000108267,Vivienne Sabo Палетка теней д/век Fleurs naturelles 03 5гр,Макияж,Глаза,Палетки_глаза,,Массмаркет,156,125.0,,,,618.0,116.0,276.0,115.0,,72.0,0.56,brand_cat3,243.36,72.0,visagehall.ru,173.33333333333334,71.0,False,173.33333333333334,0.28774928774928776
Vivienne Sabo,19000388390,"Vivienne Sabo Помада д/губ Matt Powder Francafrique 01 1,3гр",Макияж,Губы,Помада для губ,Помада матовая,Массмаркет,292,264.0,145.0,260.0,,,,,,,,0.59,brand,464.28,145.0,iledebeaute.ru,324.44444444444446,144.0,False,324.44444444444446,0.30118798043326334
Clarins,19760334997,Clarins Тоник д/нормальной и сухой кожи увлажняющий 200мл,Уход,Уход за лицом,Тоники-лосьоны-тонеры,,Люкс,1919,,3366.0,3340.0,3468.0,,,,,,3417.0,0.85,brand_cat3,3550.15,3340.0,rivegauche.ru,2132.222222222222,3339.0,True,3339.0,0.059476360153796315
Vivienne Sabo,19000082133,Vivienne Sabo Блеск д/губ Le grand Volume 14 3мл,Макияж,Губы,Блеск для губ,,Массмаркет,402,588.0,594.0,577.0,367.0,584.0,568.0,745.0,,,,0.38,brand_cat3,554.76,367.0,Ozon,446.66666666666663,366.0,False,446.66666666666663,0.19484702093397754
Clarins,19000013046,CLARINS Крем тональный увлажняющий с матовым покрытием Skin Illusion Velvet 110N 30мл,Макияж,Лицо,Тональные основы,Жидкие тональные основы,Люкс,3351,,5834.0,5834.0,,,,,,6760.0,6011.0,1.03,brand,6802.530000000001,5834.0,iledebeaute.ru,3723.333333333333,5833.0,True,5833.0,0.142524913524821
Clarins,14010600010,Clarins Блеск для губ Eclat Minute 12мл тон 01 Rose Shimmer,Макияж,Губы,Блеск для губ,,Люкс,1655,,,2882.0,2947.0,,,,2903.0,3519.0,,0.92,brand_cat3,3177.6,2882.0,rivegauche.ru,1838.888888888889,2881.0,True,2881.0,0.09334088620342396
Vivienne Sabo,19000128397,Vivienne Sabo Блеск д/губ Tropique 05 3мл,Макияж,Губы,Блеск для губ,,Массмаркет,261,392.0,396.0,369.0,240.0,289.0,370.0,,438.0,,,0.38,brand_cat3,360.17999999999995,240.0,Ozon,290.0,239.0,False,290.0,0.19484702093397732
Clarins,19000192725,CLARINS Сыворотка д/лица Тональная Масла 03 30мл,Макияж,Лицо,Тональные основы,Жидкие тональные основы,Люкс,3051,,5317.0,5474.0,5395.0,,,,5317.0,6164.0,5395.0,1.03,brand,6193.530000000001,5317.0,iledebeaute.ru,3390.0,5316.0,True,5316.0,0.14168495187720098
Clarins,19000164824,Clarins Крем д/лица Hydra-Essentiel 50мл,Уход,Уход за лицом,Основной уход,Крем для лица,Люкс,3759,,6563.0,,6609.0,,,,,7776.0,6655.0,1.03,brand,7630.770000000001,6563.0,iledebeaute.ru,4176.666666666667,6562.0,True,6562.0,0.14006057055841037
Clarins,19000318129,CLARINS Скраб д/лица My Clarins 50мл,Уход,Уход за лицом,Пилинг/скраб для лица,,Люкс,1740,,,3145.0,3038.0,,,,,,,0.92,brand_cat3,3340.7999999999997,3038.0,Ozon,1933.3333333333333,3037.0,True,3037.0,0.09093630268199226
Clarins,14036800005,Clarins Румяна компактные Joli 04 5гр,Макияж,Лицо,Румяна,Прессованные румяна,Люкс,1312,,2371.0,2333.0,2398.0,,,,2295.0,2700.0,2333.0,1.03,brand,2663.36,2295.0,lamoda.ru,1457.7777777777778,2294.0,True,2294.0,0.13868196563739044
Vivienne Sabo,19000424029,"Vivienne Sabo Контуринг д/лица кремовый Courage 01 4,3мл",Макияж,Лицо,Румяна,Кремовые румяна,Массмаркет,372,,510.0,522.0,,,,,,,,0.59,brand,591.4799999999999,510.0,iledebeaute.ru,413.3333333333333,509.0,True,509.0,0.13944681138838155
Clarins,19000279528,CLARINS Крем-пенка д/умывания Gommant Express 125мл,Уход,Уход за лицом,Очищение/демакияж,Пенка для умывания,Люкс,977,,,,1711.0,,,,,,1914.0,1.03,brand,1983.3100000000002,1711.0,Ozon,1085.5555555555554,1710.0,True,1710.0,0.13780498257962703
Vivienne Sabo,19000413127,"Vivienne Sabo Пудра д/лица Mattriarcat 03 7,5гр",Макияж,Лицо,Пудра_лицо,Компактная пудра,Массмаркет,207,290.0,284.0,302.0,,,,,,,,0.59,brand,329.13,284.0,iledebeaute.ru,230.0,283.0,True,283.0,0.1401573846200589
Vivienne Sabo,19760306118,Vivienne Sabo Блеск д/губ Le grand Volume 09 3мл,Макияж,Губы,Блеск для губ,,Массмаркет,185,278.0,276.0,267.0,278.0,254.0,278.0,,292.0,,,0.38,brand_cat3,255.29999999999998,254.0,Wildberries,205.55555555555554,253.0,True,253.0,0.009009009009008917
Clarins,19000200492,"Clarins Тени д/век насыщенные Ombre Skin тон 04 1,5гр",Макияж,Глаза,Тени для век,Прессованные тени,Люкс,1985,,3560.0,3480.0,3480.0,,,,3506.0,3969.0,3588.0,1.03,brand,4029.5500000000006,3480.0,rivegauche.ru,2205.5555555555557,3479.0,True,3479.0,0.13662815947190143
Vivienne Sabo,19000424037,"Vivienne Sabo Румяна д/лица кремовые Courage 03 4,3мл",Макияж,Лицо,Румяна,Кремовые румяна,Массмаркет,313,430.0,466.0,453.0,,,,,,,,0.59,brand,497.66999999999996,430.0,letu.ru,347.77777777777777,429.0,True,429.0,0.13798300078365178
Clarins,19000399419,"CLARINS Рефил помады д/губ Joli Rouge 758V 3,5гр",Макияж,Губы,Помада для губ,Помада матовая,Люкс,866,,,1519.0,,,,,,,,1.03,brand,1757.9800000000002,1519.0,rivegauche.ru,962.2222222222222,1518.0,True,1518.0,0.13650894776959932
Vivienne Sabo,19000360946,Vivienne Sabo Карандаш д/глаз Calligrapher 01 4гр,Макияж,Глаза,Карандаш для глаз,,Массмаркет,230,354.0,326.0,316.0,385.0,,,,,,,0.85,brand_cat3,425.5,316.0,rivegauche.ru,255.55555555555554,315.0,True,315.0,0.2596944770857814
Clarins,19000181014,Clarins Дезодорант-спрей Dynamisante 100мл,Уход,Уход за телом,Дезодорант,Спрей_дезодорант,Люкс,1970,,4673.0,3560.0,3463.0,,,,3511.0,5538.0,3513.0,1.03,brand,3999.1000000000004,3463.0,Ozon,2188.8888888888887,3462.0,True,3462.0,0.13430521867420175
Clarins,19000459502,"CLARINS Набор в косметичке Extra firming 50мл+15мл+7мл+0,9мл",Уход,Наборы_уход,Подарочные наборы_уход,,Люкс,3811,,,6701.0,,,,,,,,0.97,brand_cat2,7507.67,6701.0,rivegauche.ru,4234.444444444444,6700.0,True,6700.0,0.10757931555329414
Clarins,14010200010,"Clarins Карандаш д/губ Crayon Levres 01 1,3гр",Макияж,Губы,Карандаш для губ,,Люкс,696,,1224.0,1224.0,,,,,,,1241.0,1.19,brand_cat3,1524.24,1224.0,iledebeaute.ru,773.3333333333333,1223.0,True,1223.0,0.19763291870046718
Clarins,19000279543,CLARINS Мусс д/умывания Nettoyante Peau Neuve 150мл,Уход,Уход за лицом,Очищение/демакияж,Пенка для умывания,Люкс,1350,,,,2380.0,,,,,,2380.0,1.03,brand,2740.5000000000005,2380.0,Ozon,1500.0,2379.0,True,2379.0,0.13191023535851132
Vivienne Sabo,19760306120,Vivienne Sabo Блеск д/губ Le grand Volume 11 3мл,Макияж,Губы,Блеск для губ,,Массмаркет,311,435.0,435.0,441.0,311.0,430.0,,562.0,,,,0.38,brand_cat3,429.17999999999995,311.0,Ozon,345.55555555555554,310.0,False,345.55555555555554,0.19484702093397743
Clarins,14017400002,Clarins Кисть для пудры PINCEAU POUDRE 1шт.,Макияж,Кисти/спонжи,Кисти,,Люкс,2812,,5083.0,5004.0,4965.0,,,,5004.0,5704.0,5004.0,0.96,brand_cat3,5511.5199999999995,4965.0,Ozon,3124.4444444444443,4964.0,True,4964.0,0.09934101663424966
Clarins,14038900010,Clarins Блеск д/губ EMBELLISSEUR LEVRES 19 12мл,Макияж,Губы,Блеск для губ,,Люкс,1067,,,1906.0,1928.0,,,,,,1886.0,0.92,brand_cat3,2048.64,1886.0,visagehall.ru,1185.5555555555554,1885.0,True,1885.0,0.07987738206810369
Clarins,19000131031,CLARINS Эмульсия д/лица питательная L'Or des Plantes 35мл,Уход,Уход за лицом,Основной уход,Крем для лица,Люкс,5607,,10064.0,,9996.0,,,,,,9928.0,1.03,brand,11382.210000000001,9928.0,visagehall.ru,6230.0,9927.0,True,9927.0,0.1278495125287621
Vivienne Sabo,19000424035,"Vivienne Sabo Румяна д/лица кремовые Courage 01 4,3мл",Макияж,Лицо,Румяна,Кремовые румяна,Массмаркет,267,404.0,371.0,371.0,,,,,,,,0.59,brand,424.53,371.0,iledebeaute.ru,296.6666666666667,370.0,True,370.0,0.12844793065272175
Clarins,19000459506,"CLARINS Набор в косметичке Multi active 50мл+15мл+1,4мл+0,9мл",Уход,Наборы_уход,Подарочные наборы_уход,,Люкс,2341,,,4163.0,,,,,,,,0.97,brand_cat2,4611.7699999999995,4163.0,rivegauche.ru,2601.111111111111,4162.0,True,4162.0,0.09752654620677081
Clarins,19000342177,CLARINS Набор My Clarins: крем д/лица 50мл+гель д/умывания 5мл+маска д/лица 15мл+гель д/кожи вокруг,Уход,Наборы_уход,Подарочные наборы_уход,,Люкс,1536,,,2734.0,2819.0,,,,,,,0.97,brand_cat2,3025.92,2734.0,rivegauche.ru,1706.6666666666665,2733.0,True,2733.0,0.09680361675126903
Vivienne Sabo,3234600006,"Vivienne Sabo Карандаш-каял д/глаз гелевый Virtuose 06 1,1гр",Макияж,Глаза,Карандаш для глаз,,Массмаркет,193,284.0,270.0,244.0,183.0,194.0,262.0,293.0,308.0,,,0.85,brand_cat3,357.05,183.0,Ozon,214.44444444444443,182.0,False,214.44444444444443,0.3993993993993995
Clarins,19000360009,CLARINS Крем д/лица дневной SPF15 Nutri-Lumiere 50мл,Уход,Уход за лицом,Основной уход,Крем для лица,Люкс,9564,,,17027.0,,,,,,,,1.03,brand,19414.920000000002,17027.0,rivegauche.ru,10626.666666666666,17026.0,True,17026.0,0.12304557525861559
Vivienne Sabo,19000279803,Vivienne Sabo Тональный крем д/лица Coverture 02 30гр,Макияж,Лицо,Тональные основы,Компактные средства,Массмаркет,508,719.0,702.0,702.0,447.0,719.0,747.0,,544.0,,,0.59,brand,807.7199999999999,447.0,Ozon,564.4444444444445,446.0,False,564.4444444444445,0.30118798043326334
Clarins,19000279541,CLARINS Молочко д/умывания Velours Demaquillant 200мл,Уход,Уход за лицом,Очищение/демакияж,Молочко,Люкс,971,,,1754.0,,,,,,,1730.0,1.03,brand,1971.1300000000003,1730.0,visagehall.ru,1078.888888888889,1729.0,True,1729.0,0.12283816896906863
